Id,mean_exam_points
10537,83.48054723772182
10538,55.75311356980064
10539,55.37367705454014
10540,64.64664482291838
10541,46.633791375369334
10542,54.82082148335189
10543,58.390200770299195
10544,64.8206736656832
10545,85.5968286572873
10546,55.33022346178125
10547,68.97226663943708
10548,81.72205082490963
10549,65.2619185309952
10550,70.83510513682408
10551,89.95561345048064
10552,57.74512001808971
10553,59.82576089292441
10554,52.8651710993039
10555,90.09809853731805
10556,58.895646875752306
10557,61.032631995783156
10558,48.30696417735997
10559,80.49344678895534
10560,63.717108585072175
10561,45.37282961826125
10562,54.59130909565783
10563,81.10990070243435
10564,83.56524678780755
10565,84.2261468785036
10566,64.8206736656832
10567,65.5889902001079
10568,55.719733123313866
10569,63.2465403526678
10570,57.50102029391555
10571,60.233254986518666
10572,85.72425846344535
10573,64.0080256194393
10574,67.9394794879939
10575,78.31455475553214
10576,58.40888442768326
10577,80.16469181214835
10578,83.05701206674054
10579,57.0133428715572
10580,51.959083158703585
10581,86.76919479981349
10582,90.38549722518138
10583,53.417158674985814
10584,42.12233831929481
10585,53.087253535209854
10586,58.57941838725176
10587,83.63939876799263
10588,77.6927817562048
10589,79.65625910541884
10590,59.878294150465855
10591,52.73751845353433
10592,58.70440989203613
10593,63.9226455941862
10594,57.13149754634453
10595,60.64377252786796
10596,61.19652054477749
10597,54.23817609305792
10598,55.579056502242416
10599,55.63705583377265
10600,59.61415046363281
10601,79.5968693342897
10602,62.95958955783264
10603,57.28970125981293
10604,90.22557607835186
10605,74.17416418641444
10606,73.69402984073474
10607,86.23747103716455
10608,56.900603946066255
10609,66.61500149915288
10610,46.26327539436389
10611,70.39275092726886
10612,42.62300589823051
10613,53.28671232783601
10614,90.11181701076104
10615,50.41710496010981
10616,70.5351952390438
10617,59.83303849273327
10618,59.995606162870196
10619,60.57126715776828
10620,58.46204935310674
10621,58.32816765421843
10622,54.51973795412656
10623,65.44869061766289
10624,78.31455475553214
10625,84.24129793217074
10626,73.66656974284585
10627,73.07325477593382
10628,80.16413125359318
10629,49.554442458329625
10630,52.89465421223291
10631,57.280922574874204
10632,79.42745138430486
10633,44.18788124102347
10634,83.56036405402773
10635,83.83652114219679
10636,57.53403984581117
10637,52.192910079565024
10638,69.57644093015666
10639,53.250364390572685
10640,51.016313544089
10641,74.41893775531993
10642,63.064120509539244
10643,57.27995800652899
10644,54.633698369518264
10645,54.796746478852945
10646,57.5261674214524
10647,84.10227503825074
10648,53.343567159775446
10649,60.67078152192372
10650,60.58430638817439
10651,87.6324573340326
10652,57.50102029391555
10653,57.50102029391555
10654,52.66123661214267
10655,61.87486459136058
10656,56.6450841599718
10657,68.97406926824002
10658,43.12492468934891
10659,58.8880456736499
10660,64.42126823211409
10661,88.98903120748668
10662,82.19893034414584
10663,57.74491974130639
10664,61.47812482367047
10665,82.59536807345862
10666,43.21380957517967
10667,60.554499910866454
10668,88.56637898947272
10669,58.86472950435517
10670,83.80127619521946
10671,58.127433462515114
10672,61.09120597209121
10673,53.46750490208067
10674,77.46389658842318
10675,52.643857509338794
10676,70.1439668497018
10677,82.7631487629564
10678,60.489287360564596
10679,53.80519607707714
10680,70.40896904577012
10681,53.05982535984457
10682,66.68473768003778
10683,53.825752035927415
10684,51.42830435386753
10685,60.65202495169066
10686,57.08501738919141
10687,81.43959858926013
10688,52.77860266952756
10689,74.51913625739631
10690,57.5261674214524
10691,74.31489834878722
10692,85.7703073030678
10693,77.35738998484138
10694,70.0440332453773
10695,57.51787238580341
10696,58.13566432322318
10697,69.08135306331054
10698,87.52767366857157
10699,67.77186670484167
10700,78.31455475553214
10701,63.0436610251369
10702,59.459178336468476
10703,58.42344310910767
10704,56.24183263574776
10705,83.01863458117059
10706,55.10867259308688
10707,82.99225543179934
10708,48.703943413490435
10709,44.60590769930332
10710,61.2205875400627
10711,52.902401533865444
10712,54.47597567831031
10713,59.189651805099096
10714,54.23014296010056
10715,61.460978811475854
10716,77.6927817562048
10717,88.50304461220595
10718,54.362469271348544
10719,54.40896376059359
10720,71.69557281821204
10721,55.09747840129511
10722,60.54743360435984
10723,66.33970309288404
10724,78.91990096042504
10725,54.69126629880346
10726,59.48232341537565
10727,61.17583527144811
10728,84.27230304932118
10729,74.18326517659942
10730,85.6862280517807
10731,84.29397106673895
10732,62.04017386675178
10733,63.103433974637525
10734,65.2187018953851
10735,59.13585439897369
10736,55.63168518672425
10737,53.293210845846176
10738,51.54292388541599
10739,77.90737635794973
10740,54.934113789704725
10741,85.96123697301594
10742,64.02178746422271
10743,56.89647008579416
10744,70.98899656067822
10745,82.36158853151288
10746,61.05824097343007
10747,84.11246232350236
10748,50.52098387476791
10749,45.317077775199856
10750,56.311198341277326
10751,65.8052949716151
10752,63.2630747231671
10753,57.957407866420446
10754,71.85273187795835
10755,63.2656391676089
10756,62.47007588708205
10757,57.821872757073635
10758,48.97592119543895
10759,62.337912688296456
10760,83.06207120975888
10761,50.58807682435626
10762,61.023454783546185
10763,56.24615834164327
10764,58.40599513776311
10765,53.95935574391875
10766,67.22938407979792
10767,60.29847877636042
10768,66.71953453886279
10769,84.82056887950598
10770,57.83728680652687
10771,83.86498800140151
10772,55.53665632237428
10773,54.5595754221551
10774,54.647623832785456
10775,57.98536425394076
10776,55.234178221567205
10777,48.89846792780918
10778,53.05398167834716
10779,68.4497402724845
10780,61.225841901576025
10781,63.99292981439748
10782,56.71371567395744
10783,71.91767094769789
10784,56.75692595553058
10785,57.08501738919141
10786,75.0389584838388
10787,62.77894000498141
10788,63.01455754950333
10789,90.79325589406099
10790,58.05186542265986
10791,53.95787960448018
10792,53.45459433577646
10793,79.3689290350447
10794,55.46063648921381
10795,78.41882763880471
10796,52.786313531505094
10797,53.64575905440687
10798,60.71934073554077
10799,82.52677474657038
10800,80.15806776241944
10801,50.137633990616976
10802,44.676074576271645
10803,80.65063469195017
10804,58.43794389407004
10805,79.44263623630992
10806,70.22346871666699
10807,81.79043687147102
10808,52.53795657324435
10809,48.95110768735373
10810,69.63849962558194
10811,57.93158382037389
10812,56.6450841599718
10813,52.31493476689607
10814,65.34777311031277
10815,62.788310045736125
10816,70.37624289004823
10817,52.71785363485171
10818,74.03524190508963
10819,54.880120089372035
10820,54.707209167681576
10821,49.34434391513206
10822,56.800745581946785
10823,82.91241915317273
10824,55.035699506023704
10825,86.61224906157534
10826,71.28947204366722
10827,77.57494080657544
10828,84.57236176148224
10829,60.0907381681604
10830,51.399306968019076
10831,45.08134291415688
10832,49.288857946936496
10833,61.69846345648526
10834,54.949837802710675
10835,86.89279555942421
10836,53.996771476061056
10837,49.45203017111615
10838,54.16446639526061
10839,43.23321751635832
10840,54.1081488446155
10841,59.28602140537904
10842,54.272320451476126
10843,58.743305561091226
10844,53.54515108787099
10845,63.61889899516818
10846,52.774234022302515
10847,56.23717426226381
10848,56.53989361124314
10849,56.29470976709424
10850,55.593157792404696
10851,54.86391264650787
10852,47.322262288444705
10853,61.254642503486586
10854,87.75360760696351
10855,62.6216491620731
10856,76.78829451146909
10857,58.208408010742126
10858,60.780844769573974
10859,51.49818108678446
10860,58.13965161849668
10861,42.32876222009442
10862,59.21731246929861
10863,44.98766151492157
10864,51.13687424213892
10865,54.69832653649317
10866,67.36798381832942
10867,64.19332956502757
10868,61.99169833242912
10869,58.41536588351173
10870,76.51432918524364
10871,53.05398167834716
10872,70.65554400786372
10873,77.76875389482338
10874,54.28515432837369
10875,62.146651557705006
10876,49.693928351111474
10877,54.635956088625996
10878,54.017485334712774
10879,70.48051350509377
10880,54.88147074960492
10881,82.87583462554223
10882,52.8651710993039
10883,48.94999784297426
10884,60.912306739302686
10885,70.63034850954992
10886,53.26220288435299
10887,54.31293983625397
10888,84.20355390426369
10889,67.68889015655871
10890,51.959083158703585
10891,54.98252269171092
10892,55.97685321940371
10893,73.69729634106756
10894,63.55794087597549
10895,79.07833055468073
10896,83.25514313667196
10897,55.540576004270385
10898,52.451853721209254
10899,63.65887243616773
10900,59.68184645812165
10901,56.078375959786406
10902,49.292569493148875
10903,50.795919355357626
10904,75.24264207623212
10905,54.651443063180665
10906,70.1810823065385
10907,54.79695962100801
10908,64.89697156001439
10909,59.064514634718904
10910,83.15542099398358
10911,63.56181178470624
10912,83.48054723772182
10913,64.05287664380526
10914,44.606543046617254
10915,81.58554556787217
10916,54.658775815139514
10917,53.64630796573227
10918,70.68989695284851
10919,68.11864751944164
10920,84.6861146222042
10921,63.9456022833187
10922,60.170760392768045
10923,53.777115117082175
10924,84.33577373805477
10925,67.90101016098603
10926,51.08056712029061
10927,58.04795182594366
10928,67.08134833433031
10929,56.31387240117162
10930,85.24636020244145
10931,55.54029934186024
10932,45.46780954104373
10933,89.1067680570089
10934,60.70440610308696
10935,61.22926371171523
10936,64.42846050804968
10937,60.007203923104676
10938,56.58260141254067
10939,52.004891429859995
10940,60.02456502732099
10941,61.47347434345484
10942,70.5282016449251
10943,56.65372063680104
10944,61.10117364751009
10945,51.44749949936849
10946,49.34797610524418
10947,54.866067718930864
10948,56.54574612911031
10949,55.53492461629708
10950,58.66571480838992
10951,71.67392243509092
10952,50.657168241019555
10953,69.13773421557958
10954,56.23717426226381
10955,54.30321750959868
10956,55.433907893350735
10957,53.576549206199
10958,53.94407345185343
10959,62.490551986378
10960,52.33501304253137
10961,54.21385040426409
10962,70.63074954643032
10963,53.4096974843582
10964,51.805682514330314
10965,59.89800346359518
10966,54.97953895072329
10967,57.94876429545644
10968,57.445573747608975
10969,44.644124031573256
10970,54.6579843693177
10971,65.6996642756572
10972,82.755614071198
10973,56.24216276850658
10974,88.29632933923509
10975,58.23980568194295
10976,57.27286560606948
10977,48.11121899112286
10978,62.65584156728218
10979,60.75268408817902
10980,81.09356745078334
10981,54.74460462702102
10982,74.2284274389353
10983,86.25781611840725
10984,54.88938056188263
10985,59.16515697481262
10986,56.65372063680104
10987,53.33204186135104
10988,62.125389401975475
10989,61.954694028825585
10990,54.835205227258726
10991,54.835205227258726
10992,52.22490401640313
10993,86.89279555942421
10994,56.23717426226381
10995,54.4684050194649
10996,61.5405023159696
10997,54.56183879136419
10998,62.426625013723864
10999,73.87671838763406
11000,53.030321248324945
11001,54.94344569638896
11002,83.64650699040479
11003,53.9161051665574
11004,61.03756055214837
11005,59.028051382749936
11006,62.351109002767274
11007,67.08134833433031
11008,65.229832910293
11009,55.571306872619914
11010,60.26327629078953
11011,60.749397043681334
11012,43.17346799343061
11013,90.05168444856858
11014,61.630234248271506
11015,82.91033627598883
11016,60.14806805117067
11017,52.50199443651309
11018,84.55282494204265
11019,54.762755920466056
11020,50.220324201471584
11021,84.39025166123396
11022,82.10882353961671
11023,57.74491974130639
11024,53.3434838964672
11025,56.900603946066255
11026,61.79379483475593
11027,57.32871016844791
11028,83.05701206674054
11029,52.23283056615757
11030,61.99169833242912
11031,83.03833509139031
11032,75.42665636060828
11033,59.623470862169555
11034,53.81514977520966
11035,84.11938787439522
11036,75.63213470668333
11037,72.47322450245983
11038,60.912306739302686
11039,53.45011076242067
11040,63.99018145086418
11041,65.92102887637685
11042,54.98963710738741
11043,84.24129793217074
11044,72.11407286123794
11045,69.62456344343089
11046,90.15575713424388
11047,89.1067680570089
11048,62.945994194734446
11049,56.845252682723256
11050,53.67102410705185
11051,57.072753285241845
11052,89.39472807460618
11053,62.30618966886818
11054,54.74386349070826
11055,67.51776494450604
11056,62.06549432435552
11057,79.62459564343503
11058,90.32923148787182
11059,57.03409357037378
11060,83.83092298573901
11061,57.75775613245656
11062,48.09287340374262
11063,81.79043687147102
11064,70.78366450035841
11065,58.714958623066494
11066,71.95936085048963
11067,56.21144897232395
11068,61.22774670078131
11069,60.767113960286224
11070,89.08384584143894
11071,83.64873599470347
11072,63.830140060424284
11073,54.77936803701069
11074,71.68451134394438
11075,71.8910643776644
11076,61.46491206798937
11077,85.16069000587294
11078,50.408431541794045
11079,84.34131472333412
11080,82.8766413488694
11081,43.54891637517639
11082,83.62884535243376
11083,53.5178708793818
11084,78.6352294542893
11085,81.64114632367097
11086,82.03879948266365
11087,82.1386471508033
11088,55.07482552740961
11089,53.24754020209113
11090,72.86098251418129
11091,45.127505119959565
11092,59.075032071859376
11093,65.08923567978304
11094,54.10706579297831
11095,65.0088897050801
11096,52.435201313686534
11097,50.40964260571325
11098,60.33777344306365
11099,53.351087153353625
11100,52.95784808017202
11101,74.70540436109849
11102,82.41264969844656
11103,88.81676355456102
11104,84.90868070665036
11105,53.573100743073276
11106,52.635889344883104
11107,74.28474827913188
11108,62.39148688817488
11109,61.47315163980237
11110,61.57730271243372
11111,80.16413125359318
11112,55.476128148653586
11113,66.04200275217447
11114,82.34329314251373
11115,51.27289018993795
11116,84.75334997054148
11117,73.19913837107762
11118,82.79051223129898
11119,62.6403087068856
11120,56.48658757654218
11121,70.58136448878612
11122,65.94213012905391
11123,83.4696752206737
11124,90.18154735028683
11125,52.86979056186369
11126,56.592367922504636
11127,49.652573295912504
11128,62.34247553999814
11129,67.90786715340224
11130,75.72616382942384
11131,57.08501738919141
11132,55.43403207435621
11133,69.47348829843834
11134,57.94876429545644
11135,82.32866275943128
11136,60.4345903285698
11137,83.9264752796818
11138,81.16523051405397
11139,63.03149513725309
11140,64.01903984058633
11141,75.69072916240339
11142,51.54292388541599
11143,78.17707224564784
11144,58.21385748930157
11145,48.950871969315614
11146,61.95337699419396
11147,56.17990038668437
11148,50.386043928390215
11149,53.90437232928166
11150,60.991770886037244
11151,65.32402642118697
11152,48.76498445919316
11153,53.24823376993141
11154,78.36894519953852
11155,59.134103780225985
11156,69.21622216552801
11157,48.88087090362189
11158,83.04613342403462
11159,56.146659048106876
11160,56.49956096995943
11161,53.92163457973508
11162,83.29174588797497
11163,53.70829974244044
11164,50.58807682435626
11165,56.24041138652722
11166,43.5319639602526
11167,77.67471330363415
11168,48.9341966211854
11169,64.27516385357933
11170,56.08985679781161
11171,60.27148481733713
11172,91.87608409297049
11173,63.552163764285744
11174,53.76513067208261
11175,84.19272857567772
11176,60.65202495169066
11177,68.54665752919618
11178,64.07002406543405
11179,54.82025138756914
11180,87.30678485818416
11181,46.6184794274605
11182,53.91432857707061
11183,82.91033627598883
11184,48.09287340374262
11185,51.77976354714591
11186,56.24183263574776
11187,83.15434905511641
11188,56.15340292647944
11189,67.24402287314672
11190,82.971123116019
11191,56.54682400968493
11192,86.28858147264357
11193,60.43339171227772
11194,83.34300191925486
11195,59.75596469111977
11196,69.67354746419468
11197,56.097462867460685
11198,68.92557293349599
11199,60.13880080734739
11200,60.27148481733713
11201,90.07750898843192
11202,75.38106898279057
11203,59.29665063458912
11204,60.174593835942076
11205,60.27887562260159
11206,62.461673084714214
11207,62.28525880728701
11208,75.60844258923204
11209,61.81492433829115
11210,63.53522505203719
11211,51.66672340728412
11212,61.44271782743376
11213,71.0556964870675
11214,52.33652821192946
11215,56.89975425285284
11216,75.11522267961597
11217,58.54488816362105
11218,84.972026910871
11219,85.5239064888947
11220,58.83424945340944
11221,52.22578288666891
11222,70.80230303064258
11223,52.792124729260415
11224,58.43969761489239
11225,88.55152727403993
11226,54.306023388455095
11227,58.06462378487983
11228,63.32698432756626
11229,62.097413516022165
11230,62.224278269424026
11231,74.16667206099422
11232,65.10613003066338
11233,63.76059947812374
11234,53.96511779032178
11235,90.86121026552765
11236,52.56806562429743
11237,43.65831284188115
11238,60.47545937162555
11239,54.69832653649317
11240,52.39516134032244
11241,54.182868575878715
11242,81.39177088465513
11243,84.30075730021782
11244,46.333210180100124
11245,55.97312273049852
11246,57.095506380645695
11247,71.40612322064356
11248,43.721126703108176
11249,71.1466760060604
11250,53.110315932892945
11251,50.99197305300131
11252,70.86376940435984
11253,59.84675004145875
11254,90.62035105348595
11255,64.25608494738776
11256,53.141413771146304
11257,82.60520400745365
11258,50.408431541794045
11259,56.944611743320046
11260,53.43948257016023
11261,55.48609608725542
11262,58.754074159258224
11263,61.63063975691566
11264,80.13906981215814
11265,61.38213810466686
11266,57.44668578488095
11267,47.79689818808831
11268,54.51973795412656
11269,79.41441766570588
11270,62.50168190044057
